model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Bacillus_cereus_G9842.mat,1644,807,318,346,69,118,6
Bacillus_cereus_NC7401.mat,2033,1209,743,300,87,158,8
Streptococcus_danieliae_NM51_B2_22.mat,862,548,260,270,21,11,5
Escherichia_albertii_TW11588.mat,2944,874,485,280,66,83,7
Photobacterium_angustum_S14.mat,1536,817,436,292,58,68,6
Escherichia_coli_KTE13.mat,3607,1233,728,292,99,197,8
Streptococcus_mitis_SK321.mat,1236,817,496,255,29,80,8
Pseudomonas_putida_LS46.mat,1743,927,474,309,85,109,7
Streptococcus_pneumoniae_PNI0010.mat,1106,601,264,275,19,62,5
Streptococcus_agalactiae_ILRI112.mat,1947,596,272,265,33,55,5
Escherichia_coli_KTE147.mat,3627,1243,738,297,105,195,8
Salmonella_bongori_serovar_66_z41_str_SA19983605.mat,1641,820,449,278,62,66,6
Helicobacter_pylori_Rif2.mat,1255,838,478,306,37,67,7
Escherichia_coli_O104_H4_str_C236_11.mat,3625,1266,738,297,113,221,8
Enterococcus_faecalis_E99.mat,1226,689,348,279,23,54,6
Escherichia_coli_DEC15C.mat,3594,1245,720,312,107,209,8
Staphylococcus_aureus_M0280.mat,1409,733,348,279,51,84,6
Lachnoclostridium_nov_ERR2221159.mat,1163,734,439,240,35,45,6
Staphylococcus_aureus_A9299.mat,1387,724,365,261,49,78,6
Escherichia_coli_3_2608.mat,3607,1240,728,298,101,193,8
Escherichia_coli_201600_1.mat,3586,1223,730,293,97,180,8
Actinomyces_sp_HPA0247.mat,923,575,305,220,26,39,5
Enterococcus_faecalis_B4259.mat,1233,661,328,276,23,49,6
Prevotella_oralis_HGA0225.mat,1389,913,554,296,31,73,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_69_4941.mat,1882,845,437,283,76,103,6
Akkermansia_sp_KLE1797.mat,1057,657,364,254,28,37,5
Bradyrhizobium_japonicum_USDA_110.mat,1635,966,510,347,114,93,7
Escherichia_coli_KTE12.mat,3607,1233,728,292,99,197,8
Streptococcus_mutans_M21.mat,1374,836,482,297,30,69,7
Escherichia_coli_2872800.mat,3621,1235,732,294,97,190,8
Bacteroides_fragilis_YCH46.mat,2363,766,359,295,50,103,6
Escherichia_coli_8_0586.mat,3587,1262,756,299,102,199,8
Ureaplasma_urealyticum_serovar_7_str_ATCC_27819.mat,529,412,161,235,4,18,6
Streptococcus_agalactiae_FSL_S3_654.mat,2198,838,467,286,45,97,8
Clostridioides_difficile_CIP_107932.mat,1638,1007,676,232,61,94,8
Pseudomonas_stutzeri_28a24.mat,1453,852,445,320,61,73,6
Vibrio_furnissii_CIP_102972.mat,2073,1201,741,303,96,144,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH23.mat,2599,1333,823,289,112,196,8
Escherichia_coli_5412.mat,3584,1256,750,299,102,199,8
Ruminococcaceae_nov_ERR1022452.mat,890,677,369,283,16,22,4
Peptoniphilus_obesi_ph1.mat,820,548,311,214,20,23,5
Pediococcus_acidilactici_ERR2221295.mat,890,526,291,201,22,29,6
Clostridium_botulinum_Ba4_str_657.mat,1663,1073,693,279,52,103,8
Streptococcus_agalactiae_FSL_S3_337.mat,2187,850,484,290,39,93,7
Bacillus_nov_ERR2221302.mat,1442,833,482,257,56,77,6
Staphylococcus_aureus_M0478.mat,1407,732,348,278,49,86,6
Streptococcus_pneumoniae_MLV_016.mat,1109,583,257,270,19,56,5
Bacteroides_cellulosilyticus_DSM_14838.mat,2290,767,451,235,36,81,6
Gemmatimonas_aurantiaca_T_27.mat,1221,747,401,290,36,54,6
Campylobacter_jejuni_subsp_jejuni_LMG_23210.mat,1312,870,446,345,49,82,7
Streptococcus_mitis_SK1080.mat,1224,797,491,244,27,76,8
Veillonella_parvula_ATCC_17745.mat,1615,1061,620,342,78,110,7
Helicobacter_winghamensis_ATCC_BAA_430.mat,992,956,397,554,26,51,6
Anaerococcus_prevotii_ACS_065_V_Col13.mat,1078,700,439,197,29,61,7
Citrobacter_freundii_ERR2221339.mat,1812,862,456,306,72,76,7
Cutibacterium_acnes_ATCC_11828.mat,2358,959,551,272,56,148,7
Erysipelatoclostridium_ramosum_ERR1203924.mat,1093,636,344,243,31,43,6
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_CR0044.mat,2325,1243,769,298,88,164,7
Streptococcus_pneumoniae_GA47688.mat,1099,543,260,223,17,56,5
Enterococcus_faecium_9731352_4.mat,1064,570,299,215,23,47,6
Escherichia_coli_KTE76.mat,3622,1247,737,310,101,189,8
Acinetobacter_baumannii_AB_TG27339.mat,1573,860,458,292,72,88,7
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_35202.mat,2367,1244,768,298,96,166,7
Achromobacter_xylosoxidans_ERR2221246.mat,1599,944,555,304,118,61,7
Staphylococcus_aureus_subsp_aureus_T0131.mat,1404,725,345,282,51,78,6
Bacillus_cereus_m1293.mat,2066,1247,778,312,82,150,8
Bacillus_cereus_Rock3_44.mat,1547,793,405,288,64,76,5
Enterococcus_faecium_E2369.mat,1079,589,315,215,23,50,6
Phocaeicola_abscessus_CCUG_55929.mat,931,593,332,229,17,26,6
Cutibacterium_acnes_HL025PA1.mat,2351,977,562,280,59,142,7
Ruminococcaceae_nov_ERR1022313.mat,1039,692,386,276,18,32,4
Enterococcus_faecalis_T16.mat,1237,666,318,277,25,63,6
Enterococcus_faecium_EnGen0377.mat,1394,862,545,225,40,92,8
Escherichia_coli_4_0522.mat,3610,1237,735,296,107,190,8
Brevibacillus_borstelensis_AK1.mat,1559,893,514,264,118,98,8
Streptococcus_mutans_TCI_163.mat,1374,847,488,298,28,73,7
Bacteroides_uniformis_CL03T00C23.mat,3061,1018,640,287,45,105,8
Acinetobacter_haemolyticus_CIP_64_3.mat,1774,1119,742,255,70,127,8
Helicobacter_pylori_Hp_H_34.mat,1302,834,464,309,37,75,7
Campylobacter_coli_7_1.mat,1348,853,451,319,50,83,7
Bifidobacterium_longum_subsp_longum_35B.mat,1371,793,512,203,37,74,7
Neisseria_mucosa_ATCC_25996.mat,1336,784,387,315,43,79,7
Bacteroides_acidifaciens_ERR2221207.mat,1089,662,349,274,25,37,5
Lactococcus_lactis_subsp_lactis_CV56.mat,1218,635,307,279,26,41,5
Oscillibacter_ruminantium_GH1.mat,985,605,334,241,20,27,5
Capnocytophaga_sp_oral_taxon_326_str_F0382.mat,1041,577,296,253,19,24,5
Burkholderiales_bacterium_1_1_47.mat,1069,834,483,294,31,57,5
Bacteroides_fragilis_HMW_610.mat,2636,1073,650,301,56,135,8
Mycobacterium_avium_104.mat,1745,1213,712,386,143,120,8
Alistipes_indistinctus_YIT_12060.mat,1317,713,374,281,33,56,8
Ruminiclostridium_thermocellum_DSM_2360.mat,988,672,337,299,26,33,4
Lactobacillus_fructivorans_KCTC_3543_DSM_20203.mat,823,540,278,236,20,21,4
Escherichia_coli_KTE225.mat,3612,1226,727,298,103,188,8
Anaerostipes_hadrus_DSM_3319.mat,1168,685,342,282,35,56,5
Staphylococcus_succinus_subsp_succinus_DSM_14617.mat,1307,740,413,248,49,68,6
Escherichia_coli_P0301867_11.mat,3172,888,432,309,75,119,7
Gordonia_terrae_C_6.mat,1461,889,512,265,113,94,8
Ruminococcaceae_nov_ERR1022336.mat,930,574,341,207,14,25,4
Citrobacter_nov_ERR2221352.mat,1812,893,476,310,74,87,7
Brachyspira_aalborgi_PC3939II.mat,1096,686,342,314,20,27,4
Campylobacter_jejuni_subsp_jejuni_S3.mat,1348,897,470,349,50,82,7
Acinetobacter_baumannii_AB_2008_23_07_01_7.mat,1555,864,459,295,70,88,7
Actinomyces_johnsonii_F0542.mat,1083,631,369,205,29,49,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_50_3079.mat,1881,848,440,283,76,103,6
Capnocytophaga_sp_oral_taxon_412_str_F0487.mat,1050,581,301,250,21,24,5
Staphylococcus_epidermidis_VCU129.mat,1686,1063,616,313,71,124,7
Escherichia_coli_P0299438_8.mat,3189,890,440,305,75,117,7
Enterococcus_faecalis_SF1592.mat,1233,659,328,276,21,47,6
Enterococcus_faecalis_TX0109.mat,1587,968,573,293,43,110,8
Cutibacterium_acnes_HL036PA2.mat,2365,961,550,281,57,134,7
Enterobacter_aerogenes_ERR2221162.mat,1779,842,445,309,62,62,7
Parvibacter_caecicola_NM48_B13.mat,841,570,311,221,25,40,5
Streptococcus_agalactiae_BSU167.mat,2167,826,472,292,41,79,7
Bacteroides_vulgatus_ERR2230079.mat,1317,678,329,290,30,55,6
Escherichia_coli_2534_86.mat,3590,1228,732,298,107,182,8
Clostridium_phoceensis_DSM_100334.mat,943,615,406,168,20,44,4
Enterococcus_faecalis_B2255.mat,1233,661,328,276,23,49,6
Streptococcus_salivarius_DSM_20560.mat,939,509,268,218,14,22,5
Streptococcus_pneumoniae_GA54354.mat,1109,586,254,272,17,58,5
Eubacterium_siraeum_70_3.mat,1665,630,401,181,30,52,6
Actinomyces_hongkongensis_HKU8.mat,861,600,284,277,23,29,5
Blautia_nov_ERR1022338.mat,1152,704,410,241,33,55,5
Streptococcus_agalactiae_MRI_Z1_213.mat,2190,851,483,286,37,95,7
Streptococcus_pneumoniae_GA41410.mat,1078,534,259,218,17,53,5
Bacteroides_ovatus_ERR2221136.mat,1496,650,324,269,33,56,6
Lachnospira_pectinoschiza_M83.mat,958,640,338,272,21,31,5
Streptococcus_mutans_TCI_96.mat,1359,818,465,302,26,63,7
Streptomyces_massiliensis_AP10.mat,1244,841,518,260,92,56,6
Cutibacterium_acnes_HL096PA3.mat,2370,975,549,287,59,143,7
Streptococcus_pneumoniae_SP11_BS70.mat,1100,579,258,268,19,53,5
Serratia_marcescens_UCI88.mat,1766,867,432,313,82,101,7
Shigella_flexneri_2a_str_2457T.mat,2950,861,458,287,64,97,7
Enterococcus_casseliflavus_EC20.mat,1520,954,626,228,45,112,8
Streptococcus_pneumoniae_GA04216.mat,1100,583,257,268,17,56,5
Streptococcus_sanguinis_SK1.mat,1477,911,554,292,39,81,8
Escherichia_coli_KTE188.mat,3566,1214,717,290,101,192,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_17_H_06.mat,2346,1238,765,289,94,172,7
Salmonella_enterica_subsp_enterica_serovar_Schwarzengrund_str_SL480.mat,3379,1201,739,299,90,154,7
Cutibacterium_acnes_PA_15_2_L1.mat,1143,647,303,283,34,56,5
Alistipes_timonensis_JC136.mat,983,632,341,253,23,37,6
Enterococcus_faecium_1231501.mat,1418,893,573,232,38,88,8
Escherichia_coli_DEC1B.mat,3551,1213,714,291,96,197,8
Enterococcus_faecium_VRE_13.mat,1093,611,335,215,25,50,6
Escherichia_coli_MP021017_1.mat,3596,1258,736,306,97,206,8
Erysipelotrichaceae_nov_ERR2221179.mat,948,649,369,249,27,28,5
Helicobacter_pylori_NQ392.mat,1245,817,447,333,36,53,7
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_4176.mat,2384,1260,773,290,97,182,7
Escherichia_sp_4_1_40B.mat,3130,873,522,224,73,118,7
Escherichia_coli_8_0566.mat,3593,1216,720,290,94,194,8
Acinetobacter_haemolyticus_TG19599.mat,1717,1081,729,263,64,94,8
Clostridium_bolteae_90A9.mat,1671,1072,678,289,72,120,8
Prevotella_oralis_ATCC_33269.mat,1150,651,346,264,25,37,8
Escherichia_coli_KTE133.mat,3587,1219,722,292,101,190,8
Escherichia_coli_P0302293_7.mat,3201,877,441,284,77,120,7
Staphylococcus_aureus_M0494.mat,1390,731,349,278,49,84,6
Streptococcus_pneumoniae_SV36.mat,1106,582,252,272,17,56,5
Lachnoclostridium_nov_ERR171262.mat,1159,694,402,241,42,50,5
Staphylococcus_aureus_subsp_aureus_CIG1267.mat,1384,727,343,278,51,84,5
Bacillus_cereus_VD196.mat,2008,1219,743,309,80,160,8
Staphylococcus_aureus_M0633.mat,1412,734,348,282,51,84,6
Enterococcus_faecium_109_A1.mat,1050,572,300,215,21,50,6
Clostridium_indolis_DSM_755.mat,1393,829,482,286,42,63,7
Enterococcus_faecium_E6012.mat,1906,591,308,216,31,58,6
Klebsiella_pneumoniae_UHKPC23.mat,2615,1324,834,284,112,181,8
Enterococcus_faecalis_T19.mat,1237,677,329,283,25,57,6
Escherichia_coli_53638.mat,3571,1229,731,316,97,166,8
Helicobacter_pylori_Hp_A_5.mat,1290,829,463,308,33,75,7
Sarcina_nov_ERR2221284.mat,1178,679,422,220,28,32,4
Campylobacter_jejuni_subsp_jejuni_LMG_9217.mat,1376,926,489,351,53,86,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_01_O_05.mat,2243,1205,738,298,92,158,7
Klebsiella_oxytoca_ICU1_2b.mat,1880,891,525,272,74,67,7
Helicobacter_pylori_GAM210Bi.mat,1303,901,448,395,35,78,7
Blautia_nov_ERR2221279.mat,1177,700,430,211,33,61,6
Bacteroides_stercoris_ERR1203945.mat,1267,689,444,198,29,37,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_35_H_08.mat,2347,1239,766,289,94,172,7
Delftia_acidovorans_CCUG_274B.mat,2137,1312,887,272,100,149,8
Escherichia_coli_DEC10F.mat,3586,1246,747,288,103,199,8
Streptococcus_mutans_TCI_92.mat,1375,837,475,300,30,73,8
Mycobacterium_abscessus_5S_0817.mat,1327,822,480,258,106,73,7
Moraxella_bovoculi_237.mat,1126,734,381,310,38,36,6
Escherichia_coli_KTE136.mat,3612,1239,733,291,99,199,8
Pantoea_agglomerans_IG1.mat,1913,970,526,302,136,112,8
Escherichia_coli_KTE54.mat,3605,1229,733,297,101,184,8
Bacillus_cereus_str_Schrouff.mat,2005,1214,724,320,82,169,8
Ruminiclostridium_thermocellum_DSM_1313.mat,988,672,337,299,26,33,4
Helicobacter_pylori_NQ352.mat,1213,778,414,339,21,44,7
Clostridium_botulinum_A_str_ATCC_19397.mat,1463,879,462,337,37,72,8
Bacteroides_caccae_ATCC_43185.mat,2204,737,426,246,31,65,6
Streptococcus_agalactiae_GB00932.mat,2210,846,473,290,47,99,8
Staphylococcus_aureus_subsp_aureus_CIG1165.mat,1377,713,340,275,49,78,6
Streptococcus_pneumoniae_2072047.mat,1054,562,232,272,17,53,5
Bacteroides_caccae_ERR2221357.mat,1416,690,345,291,28,49,6
Enterococcus_faecalis_EnGen0253.mat,1574,973,576,291,43,113,8
Staphylococcus_aureus_M1510.mat,1391,736,349,279,53,86,6
Blautia_gnavus_ERR171257.mat,1172,677,352,277,33,51,5
Enterococcus_faecalis_B1618.mat,1233,661,328,276,23,49,6
Escherichia_coli_P0301867_3.mat,3174,888,431,309,76,119,7
Escherichia_coli_MP021552_7.mat,3660,1291,755,309,103,213,8
Escherichia_coli_P0301867_2.mat,3173,860,428,284,76,117,7
Ruminococcus_faecis_ERR1022432.mat,1199,714,429,241,27,40,5
Lactobacillus_jensenii_27_2_CHN.mat,1160,730,434,235,22,94,8
Eikenella_corrodens_ATCC_23834.mat,1142,730,363,316,34,47,7
Aerococcus_viridans_ATCC_11563.mat,1172,727,429,232,23,75,8
Helicobacter_pylori_GAM252T.mat,1290,908,453,402,35,75,7
Escherichia_coli_P0304816_6.mat,3178,870,435,282,75,121,7
Corynebacterium_phoceense_DSM_100570.mat,1018,585,346,188,32,44,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_27_O_98.mat,2347,1239,765,290,94,172,7
Pseudomonas_stutzeri_XLDN_R.mat,1584,905,463,316,76,102,7
Blautia_nov_ERR2230130.mat,1072,652,368,232,27,52,5
Ralstonia_pickettii_NBRC_102503.mat,1585,906,467,350,114,76,7
Campylobacter_coli_H6.mat,1401,917,492,347,50,78,7
Staphylococcus_aureus_B147830.mat,1403,731,364,261,49,84,6
Streptococcus_pneumoniae_SP6_BS73.mat,1090,581,260,268,17,51,4
Blautia_massiliensis_GD9.mat,1139,659,353,259,25,42,5
Streptococcus_mutans_S1B.mat,1375,857,499,297,30,73,7
Escherichia_coli_p0305293_14.mat,3202,905,452,303,75,122,7
Atopobium_vaginae_DSM_15829.mat,708,469,205,245,18,18,4
Veillonella_sp_3_1_44.mat,1139,743,430,230,33,81,6
Clostridium_botulinum_F_str_Langeland.mat,1659,1092,713,282,48,101,8
Streptococcus_anginosus_ERR2221320.mat,889,476,250,194,19,31,6
Enterococcus_faecium_9830565_4.mat,1060,574,302,216,23,47,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_13_E_05.mat,2348,1243,770,289,94,172,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_8b_1.mat,2329,1239,771,297,96,157,7
Bifidobacterium_animalis_subsp_lactis_B420.mat,1134,654,453,142,33,59,7
Bacillus_cereus_H3081_97.mat,1952,1171,725,313,77,134,8
Geobacillus_vulcani_PSS1.mat,1500,891,502,292,113,81,8
Anaerococcus_lactolyticus_ATCC_51172.mat,887,530,287,213,25,26,4
Helicobacter_pylori_NQ4053.mat,1245,819,442,317,35,75,7
Staphylococcus_arlettae_CVD059.mat,2301,875,486,260,68,116,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_561362_9_7.mat,1880,844,438,281,76,103,6
Enterococcus_faecalis_SS_7.mat,1222,674,330,272,27,62,6
Clostridium_niameyense_DSM_100441.mat,929,587,400,153,14,39,4
Escherichia_coli_TW11681.mat,3177,874,440,288,74,117,7
Helicobacter_pylori_Hp_P_8.mat,1299,831,463,309,35,75,7
Escherichia_coli_J53.mat,3568,1228,720,306,98,190,8
Streptococcus_sanguinis_SK678.mat,1483,914,555,294,39,81,8
Streptococcus_agalactiae_CCUG_49100.mat,2210,851,479,290,45,99,7
Lactobacillus_plantarum_ZJ316.mat,1571,911,586,222,47,106,8
Enterococcus_faecalis_SF100.mat,1230,656,327,276,19,47,6
Streptococcus_pneumoniae_357.mat,1056,548,228,266,17,49,4
Enterococcus_faecalis_SS_6.mat,1244,675,330,277,25,60,6
Porphyromonas_asaccharolytica_PR426713P_I.mat,1296,843,507,296,35,48,7
Pseudomonas_fragi_NBRC_3458.mat,1544,886,522,284,64,57,7
Kytococcus_sedentarius_262_KSED.mat,933,598,316,235,26,36,5
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12.mat,1644,933,472,352,112,90,8
Helicobacter_pylori_NQ4044.mat,1259,820,455,308,33,75,7
Escherichia_coli_PA24.mat,3143,866,445,285,70,106,7
Bacteroides_uniformis_ATCC_8492.mat,2686,773,466,239,36,68,6
Helicobacter_pylori_GAM114Ai.mat,1302,893,439,398,35,78,7
Klebsiella_pneumoniae_subsp_pneumoniae_ST512_K30BO.mat,2474,1281,821,281,105,159,8
Anaerococcus_jeddahensis_DSM_100537.mat,786,686,285,372,21,50,5
Helicobacter_pylori_Hp_H_42.mat,1287,827,454,316,33,75,7
Lactobacillus_casei_W56.mat,1497,936,576,256,49,107,8
Staphylococcus_aureus_M1015.mat,1406,735,350,279,51,84,6
Acinetobacter_baumannii_Naval_57.mat,1561,860,460,289,71,88,7
Klebsiella_pneumoniae_VAKPC309.mat,2615,1323,831,284,112,183,8
Cloacibacterium_normanense_DSM_15886.mat,1003,651,313,307,25,30,6
Streptococcus_pneumoniae_GA47281.mat,1107,582,255,269,17,56,5
Escherichia_coli_P0304777_1.mat,3204,857,429,283,79,113,7
Escherichia_coli_KTE59.mat,3560,1223,726,291,100,192,8
Escherichia_coli_MP021017_4.mat,3601,1245,735,292,97,206,8
Haemophilus_influenzae_6P18H1.mat,1348,708,367,264,31,67,6
Escherichia_coli_KTE104.mat,3566,1252,735,311,103,189,8
Anaerotruncus_colihominis_ERR171260.mat,1074,628,394,195,29,35,5
Streptococcus_agalactiae_GB00190.mat,2211,847,474,290,47,99,8
Escherichia_coli_ERR2221318.mat,1889,835,395,312,71,105,7
Escherichia_coli_O32_H37_str_P4.mat,3184,894,448,305,72,115,7
Bacteroides_plebeius_M12_DSM_17135.mat,2495,708,415,221,31,71,6
Campylobacter_concisus_13826.mat,1136,731,366,300,27,56,5
Helicobacter_pylori_Hp_A_20.mat,1290,827,464,308,33,72,7
Acinetobacter_baumannii_AB_TG2023.mat,1560,868,466,292,70,88,7
Enterococcus_faecium_E1071.mat,1425,889,565,234,36,90,7
Clostridioides_difficile_ERR1204032.mat,1304,690,369,265,41,45,5
Bacteroides_salyersiae_ERR1022329.mat,1229,636,332,241,31,55,6
Helicobacter_pylori_CPY1962.mat,1297,832,454,317,37,78,7
Paeniclostridium_sordellii_R32462.mat,1085,608,383,191,24,26,5
Rothia_mucilaginosa_M508.mat,1301,865,555,242,46,76,7
Streptococcus_pneumoniae_MNZ14.mat,1096,587,251,279,17,55,5
Escherichia_coli_10_0833.mat,3581,1258,752,299,102,194,8
Clostridium_sp_HGF2.mat,1048,603,327,231,28,40,4
Lactobacillus_helveticus_H10.mat,1240,746,453,242,28,66,7
Actinomyces_urogenitalis_DSM_15434.mat,1166,675,368,228,27,75,8
Bacillus_cereus_F837.mat,1965,1161,729,297,82,140,8
Escherichia_coli_NE098.mat,3585,1260,752,299,104,199,8
Brachyspira_aalborgi_PC5099IV.mat,1091,682,346,306,20,27,4
Acinetobacter_lwoffii_NCTC_5866.mat,1736,1088,662,305,91,132,8
Staphylococcus_aureus_subsp_aureus_21252.mat,1395,739,349,282,53,86,6
Bacteroides_vulgatus_ATCC_8482.mat,2337,748,358,303,51,79,6
Enterococcus_faecium_E1636.mat,1432,881,568,229,31,87,7
Sarcina_nov_ERR1022316.mat,1199,676,435,200,31,36,5
Haemophilus_influenzae_PittAA.mat,1343,713,358,270,27,79,6
Streptococcus_agalactiae_CCUG_49086.mat,2177,859,489,293,37,93,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_29_O_08.mat,2325,1225,758,284,94,167,7
Campylobacter_jejuni_subsp_jejuni_H22082.mat,1393,932,495,351,53,86,7
Streptococcus_downei_F0415.mat,1006,554,323,207,17,23,6
Aerococcus_christensenii_CCUG28831.mat,775,509,300,186,16,22,5
Edwardsiella_tarda_FL95_01.mat,1563,783,404,290,53,74,6
Mycobacterium_abscessus_M24.mat,1317,823,479,258,108,75,7
Helicobacter_pylori_PeCan4.mat,1284,844,465,319,35,75,7
Yersinia_enterocolitica_subsp_palearctica_105_5Rr.mat,2173,1192,755,288,74,145,7
Clostridium_innocuum_2959.mat,1192,703,362,254,42,85,8
Streptococcus_oralis_SK255.mat,1255,778,467,237,30,81,8
Streptococcus_agalactiae_CCUG_44050.mat,2184,831,477,288,45,83,7
Lachnoanaerobaculum_saburreum_DNF00896.mat,1043,636,353,242,29,38,6
Bifidobacterium_mongoliense_DSM_21395.mat,1103,611,356,204,27,49,7
Streptococcus_pneumoniae_GA02506.mat,1099,581,252,271,17,56,5
Escherichia_coli_O157_H7_str_TW14588.mat,3146,862,441,285,70,106,7
Pseudomonas_putida_W619.mat,1786,955,507,303,90,109,7
Streptococcus_mutans_15VF2.mat,1363,841,492,295,30,66,7
Campylobacter_jejuni_subsp_jejuni_LMG_23223.mat,1373,893,470,341,50,82,7
Comamonas_aquatica_DA1877.mat,1290,816,457,295,53,47,6
Mycobacterium_abscessus_3A_0731.mat,1335,843,480,275,110,75,7
Risungbinella_massiliensis_GD1.mat,1197,733,429,243,45,56,6
Bacteroides_ovatus_ERR1204053.mat,1484,631,304,270,33,56,6
Bacillus_cereus_BAG4O_1.mat,2003,1225,737,317,82,166,8
Escherichia_coli_94_0618.mat,3581,1256,750,299,102,199,8
Escherichia_coli_KTE138.mat,3613,1240,727,295,107,208,8
Enterococcus_faecalis_TX0855.mat,1588,984,587,295,39,113,8
Campylobacter_subantarcticus_LMG_24374.mat,996,698,364,299,27,29,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_41_E_09.mat,2333,1240,768,288,94,172,7
Acinetobacter_lwoffii_NIPH_478.mat,1745,1106,679,307,88,129,8
Bifidobacterium_longum_ERR2230158.mat,1091,575,272,252,29,41,5
Escherichia_coli_MP020980_2.mat,3620,1229,720,295,107,204,8
Staphylococcus_epidermidis_NIHLM020.mat,1667,1059,624,309,67,119,7
Staphylococcus_aureus_M0273.mat,1404,727,345,278,47,84,6
Bacillus_cereus_MC118.mat,1969,1168,689,319,88,158,7
Haemophilus_parainfluenzae_215035_2_ISO5.mat,1298,690,371,269,36,48,6
Cutibacterium_acnes_PA_12_1_R1.mat,1143,647,303,283,34,56,5
Lactococcus_lactis_subsp_lactis_KF147.mat,1235,631,307,277,24,41,5
Turicibacter_sanguinis_ERR2221386.mat,973,623,361,238,25,23,5
Aeromonas_hydrophila_116.mat,1613,823,398,313,57,87,6
Enterococcus_sp_GMD5E.mat,993,556,321,202,23,25,4
Campylobacter_jejuni_subsp_jejuni_LMG_9879.mat,1387,919,483,348,55,88,7
Anaerosporobacter_mobilis_DSM_15930.mat,1142,674,399,231,39,32,5
Anaerococcus_hydrogenalis_ACS_025_V_Sch4.mat,1219,816,518,230,47,77,7
Streptococcus_parasanguinis_F0405.mat,1274,785,438,292,26,67,8
Helicobacter_pylori_NQ4216.mat,1229,797,433,306,29,71,7
Escherichia_coli_O113_H21_str_CL_3.mat,3206,882,428,304,77,120,7
Enhydrobacter_aerosaccus_ATCC_27094.mat,1441,880,491,306,106,66,7
Enterococcus_faecium_E1162.mat,1432,889,568,232,35,90,7
Gardnerella_vaginalis_JCP7672.mat,804,463,200,240,17,52,6
Enterococcus_faecalis_ERR1204022.mat,1161,623,321,255,24,40,6
Bacillus_cereus_BAG1X2_1.mat,2036,1239,758,312,80,165,8
Bacillus_cereus_Rock3_29.mat,2016,1245,755,312,80,169,8
Streptococcus_dysgalactiae_subsp_equisimilis_GGS_124.mat,2143,839,525,227,43,97,8
Helicobacter_pylori_908.mat,1262,818,452,329,34,55,7
Brevibacterium_massiliense_5401308.mat,1148,716,403,226,51,80,8
Blautia_nov_ERR2230152.mat,1131,771,426,302,27,43,5
Staphylococcus_aureus_M0055.mat,1408,736,367,265,51,84,6
Veillonella_sp_HPA0037.mat,1119,646,329,281,25,31,5
Streptococcus_agalactiae_GB00219.mat,2175,856,483,299,35,89,7
Lachnospira_nov_ERR1022391.mat,967,633,373,228,24,31,5
Staphylococcus_aureus_M0104.mat,1406,729,347,278,49,84,6
Streptococcus_anginosus_CCUG_39159.mat,1220,829,490,262,28,92,8
Escherichia_coli_B171.mat,3484,1163,681,302,97,158,8
Lachnospiraceae_nov_ERR2230083.mat,995,592,323,223,27,42,5
Collinsella_aerofaciens_ERR2230147.mat,931,555,252,270,20,32,4
Prevotella_pleuritidis_F0068.mat,889,576,328,222,13,22,6
Enterococcus_faecium_EnGen0312.mat,1395,855,541,222,38,90,7
Clostridiaceae_nov_ERR2221383.mat,1073,741,459,249,28,28,5
Ruminococcaceae_nov_ERR1022317.mat,822,536,294,223,12,18,6
Haemophilus_aegyptius_ATCC_11116.mat,1179,783,400,339,31,32,6
Escherichia_coli_P0304777_14.mat,3200,861,433,283,79,113,7
Bacteroides_ovatus_CL02T12C04.mat,3322,1044,644,285,59,126,8
Escherichia_coli_KTE153.mat,3547,1204,716,290,101,183,8
Bacteroides_nov_ERR2221137.mat,1190,679,371,253,29,44,6
Staphylococcus_epidermidis_41tr.mat,1333,734,354,284,53,76,5
Comamonas_aquatica_NBRC_14918.mat,1271,804,445,295,53,47,6
Blautia_torques_ERR1203943.mat,1172,646,336,268,25,51,5
Photobacterium_damselae_subsp_damselae_CIP_102761.mat,1519,774,437,281,42,48,6
Photorhabdus_luminescens_BA1.mat,1452,885,508,314,47,50,6
Paenibacillus_senegalensis_JC66.mat,1212,814,437,323,39,50,7
Salmonella_enterica_subsp_enterica_serovar_Gallinarum_str_9.mat,1901,863,443,288,76,110,6
Escherichia_coli_AD30.mat,3615,1219,721,295,99,188,8
Bifidobacterium_adolescentis_ERR2221193.mat,1158,590,292,253,23,39,5
